seed,MOXEC (NSGA-II),Random Search (3-obj),TPE (MCC-only)
0,0.8765085418953594,0.8766153370502549,1.1313164462475307
1,0.9132816983990234,0.9113260275124214,1.1558615511706327
2,0.939002772632489,0.9375188671929612,0.9912387666372435
