dataset,domain,n_instances,n_features,n_classes,moxec_best_mcc_mean,moxec_best_mcc_std,flaml_mcc_mean,autogluon_mcc_mean,hv_moxec_mean,hv_moxec_std,hv_random_mean,hv_random_std,hv_tpe_mean,hv_tpe_std,wilcoxon_vs_random_p,wilcoxon_vs_tpe_p,faithfulness_sanity_rho,latency_proxy_rho,n_pareto_front_mean,nav_all_three_agree,elapsed_minutes
A2_mushroom,agriculture,8124,138,2,1.0,0.0,0.9987698247416198,0.9995894732345935,0.7063185540636999,0.018782925736505165,0.7060389006270628,0.017758273054458852,0.7119206772101415,0.4074229083711621,0.75,1.0,0.8571428571428572,-0.3592878785739777,7.333333333333333,False,222.17035544713337
