dataset,domain,n_instances,n_features,n_classes,moxec_best_mcc_mean,moxec_best_mcc_std,flaml_mcc_mean,autogluon_mcc_mean,hv_moxec_mean,hv_moxec_std,hv_random_mean,hv_random_std,hv_tpe_mean,hv_tpe_std,wilcoxon_vs_random_p,wilcoxon_vs_tpe_p,faithfulness_sanity_rho,latency_proxy_rho,n_pareto_front_mean,nav_all_three_agree,elapsed_minutes
A5_rice,agriculture,3810,7,2,0.8597724333258053,0.0007437189365009275,0.8650857476829126,0.8633470301879246,0.8637290563531262,0.04585244034280734,0.7814336808104896,0.05158903921417604,1.0552368595464878,0.14394240352587423,0.5,0.25,0.9285714285714287,0.8916309815169778,8.666666666666666,True,106.13001138766607
