dataset,domain,n_instances,n_features,n_classes,moxec_best_mcc_mean,moxec_best_mcc_std,flaml_mcc_mean,autogluon_mcc_mean,hv_moxec_mean,hv_moxec_std,hv_random_mean,hv_random_std,hv_tpe_mean,hv_tpe_std,wilcoxon_vs_random_p,wilcoxon_vs_tpe_p,faithfulness_sanity_rho,latency_proxy_rho,n_pareto_front_mean,nav_all_three_agree,elapsed_minutes
M2_thyroid_disease,medical,7200,21,3,0.9787106706313802,0.001196169428955955,0.9802937199067282,0.9652085429739722,0.7157971971962308,0.06950929608424858,0.7067149445793333,0.03702694206798114,0.2959436328424263,0.020360606123979188,0.75,0.25,0.9047619047619048,0.6606060606060605,26.0,False,187.23812800248464
