dataset,domain,n_instances,n_features,n_classes,moxec_best_mcc_mean,moxec_best_mcc_std,flaml_mcc_mean,autogluon_mcc_mean,hv_moxec_mean,hv_moxec_std,hv_random_mean,hv_random_std,hv_tpe_mean,hv_tpe_std,wilcoxon_vs_random_p,wilcoxon_vs_tpe_p,faithfulness_sanity_rho,latency_proxy_rho,n_pareto_front_mean,nav_all_three_agree,elapsed_minutes
M3_aids_clinical_trials,medical,2139,23,2,0.7140725261337497,0.005007734780960101,0.7089371930476321,0.6805736206093561,0.8930460602329431,0.019034663845664063,0.9986407046932597,0.08182215677896632,0.47830244242775893,0.1915242753049421,0.25,0.25,0.9047619047619048,0.8753839828992931,26.0,True,103.81908770004908
