dataset,domain,n_instances,n_features,n_classes,moxec_best_mcc_mean,moxec_best_mcc_std,flaml_mcc_mean,autogluon_mcc_mean,hv_moxec_mean,hv_moxec_std,hv_random_mean,hv_random_std,hv_tpe_mean,hv_tpe_std,wilcoxon_vs_random_p,wilcoxon_vs_tpe_p,faithfulness_sanity_rho,latency_proxy_rho,n_pareto_front_mean,nav_all_three_agree,elapsed_minutes
M6_diabetic_retinopathy,medical,1151,19,2,0.5107892685401964,0.0034640817010708393,0.3359436285221607,0.3531471204454331,1.0127546193237136,0.03273070947305369,0.9813659818815924,0.03326102965382227,0.7002105551648538,0.03554505259559589,0.25,0.25,0.9047619047619048,0.4424242424242424,20.333333333333332,False,114.74177049398422
